image_index,true_emotion,predicted_emotion,true_label_idx,pred_label_idx
9943,fear,calm,1,2
9944,fear,surprise,1,3
9946,fear,anger,1,0
9948,fear,anger,1,0
9949,fear,calm,1,2
9950,fear,anger,1,0
9952,fear,anger,1,0
9955,fear,surprise,1,3
9956,fear,anger,1,0
9957,fear,anger,1,0
9958,fear,anger,1,0
9959,fear,surprise,1,3
9960,fear,surprise,1,3
9961,fear,anger,1,0
9962,fear,anger,1,0
9963,fear,anger,1,0
9966,fear,surprise,1,3
9967,fear,anger,1,0
9968,fear,calm,1,2
9969,fear,anger,1,0
9973,fear,anger,1,0
9974,fear,calm,1,2
9975,fear,anger,1,0
9976,fear,anger,1,0
9977,fear,anger,1,0
9978,fear,calm,1,2
9979,fear,calm,1,2
9980,fear,anger,1,0
9985,fear,anger,1,0
9987,fear,anger,1,0
9988,fear,calm,1,2
9989,fear,anger,1,0
9990,fear,surprise,1,3
9991,fear,anger,1,0
9992,fear,calm,1,2
9994,fear,anger,1,0
9995,fear,surprise,1,3
9996,fear,calm,1,2
9998,fear,anger,1,0
10000,fear,anger,1,0
10001,fear,surprise,1,3
10003,fear,surprise,1,3
10004,fear,surprise,1,3
10008,fear,surprise,1,3
10009,fear,surprise,1,3
10015,fear,anger,1,0
10018,fear,calm,1,2
10020,fear,anger,1,0
10023,fear,anger,1,0
10026,fear,anger,1,0
10027,fear,anger,1,0
10028,fear,surprise,1,3
10030,fear,anger,1,0
10031,fear,anger,1,0
10032,fear,surprise,1,3
10033,fear,anger,1,0
10034,fear,anger,1,0
10036,fear,anger,1,0
10037,fear,anger,1,0
10039,fear,surprise,1,3
10040,fear,surprise,1,3
10041,fear,calm,1,2
10042,fear,surprise,1,3
10044,fear,surprise,1,3
10045,fear,calm,1,2
10050,fear,surprise,1,3
10051,fear,calm,1,2
10052,fear,anger,1,0
10053,fear,calm,1,2
10054,fear,anger,1,0
10056,fear,anger,1,0
10058,fear,anger,1,0
10060,fear,anger,1,0
10062,fear,surprise,1,3
10063,fear,anger,1,0
10067,fear,anger,1,0
10069,fear,anger,1,0
10070,fear,calm,1,2
10071,fear,anger,1,0
10072,fear,anger,1,0
10073,fear,anger,1,0
10075,calm,fear,2,1
10076,calm,fear,2,1
10077,calm,anger,2,0
10078,calm,anger,2,0
10080,calm,fear,2,1
10082,calm,anger,2,0
10084,calm,fear,2,1
10086,calm,anger,2,0
10088,calm,anger,2,0
10089,calm,fear,2,1
10090,calm,anger,2,0
10091,calm,anger,2,0
10094,calm,fear,2,1
10095,calm,fear,2,1
10100,calm,anger,2,0
10101,calm,fear,2,1
10104,calm,fear,2,1
10106,calm,anger,2,0
10108,calm,anger,2,0
10109,calm,anger,2,0
10110,calm,anger,2,0
10117,calm,surprise,2,3
10120,calm,anger,2,0
10125,calm,anger,2,0
10129,calm,fear,2,1
10134,calm,anger,2,0
10137,calm,fear,2,1
10139,calm,anger,2,0
10141,calm,fear,2,1
10144,calm,anger,2,0
10145,calm,anger,2,0
10148,calm,fear,2,1
10152,calm,anger,2,0
10154,calm,fear,2,1
10155,calm,anger,2,0
10157,calm,anger,2,0
10160,calm,fear,2,1
10161,calm,anger,2,0
10163,calm,anger,2,0
10165,calm,anger,2,0
10167,calm,fear,2,1
10168,calm,fear,2,1
10169,calm,surprise,2,3
10170,calm,fear,2,1
10175,calm,anger,2,0
10178,calm,anger,2,0
10181,calm,fear,2,1
10183,calm,surprise,2,3
10185,calm,anger,2,0
10189,calm,anger,2,0
10192,calm,surprise,2,3
10193,calm,fear,2,1
10195,calm,anger,2,0
10198,calm,anger,2,0
10199,calm,anger,2,0
10201,calm,anger,2,0
10202,calm,anger,2,0
10203,calm,fear,2,1
10204,calm,anger,2,0
10206,calm,anger,2,0
10208,calm,anger,2,0
10210,calm,anger,2,0
10215,calm,fear,2,1
10216,calm,anger,2,0
10218,calm,anger,2,0
10226,calm,fear,2,1
10227,calm,anger,2,0
10228,calm,anger,2,0
10234,calm,anger,2,0
10240,calm,fear,2,1
10241,calm,anger,2,0
10244,calm,fear,2,1
10246,calm,surprise,2,3
10248,calm,fear,2,1
10249,calm,fear,2,1
10250,calm,anger,2,0
10251,calm,anger,2,0
10252,calm,anger,2,0
10255,calm,fear,2,1
10257,calm,fear,2,1
10258,calm,anger,2,0
10260,calm,fear,2,1
10261,calm,anger,2,0
10262,calm,anger,2,0
10264,calm,anger,2,0
10265,calm,anger,2,0
10266,calm,anger,2,0
10269,calm,anger,2,0
10270,calm,anger,2,0
10272,calm,anger,2,0
10276,calm,anger,2,0
10278,calm,anger,2,0
10279,calm,fear,2,1
10281,calm,fear,2,1
10282,calm,anger,2,0
10285,calm,surprise,2,3
10291,calm,anger,2,0
10292,calm,anger,2,0
10294,calm,anger,2,0
10295,calm,anger,2,0
10297,calm,fear,2,1
10298,calm,surprise,2,3
10305,calm,fear,2,1
10306,calm,fear,2,1
10307,calm,anger,2,0
10309,calm,anger,2,0
10310,calm,fear,2,1
10312,calm,fear,2,1
10313,calm,anger,2,0
10316,calm,anger,2,0
10322,calm,anger,2,0
10323,calm,anger,2,0
10324,calm,fear,2,1
10326,calm,anger,2,0
10329,calm,anger,2,0
10331,calm,anger,2,0
10333,calm,surprise,2,3
10334,calm,fear,2,1
10335,calm,fear,2,1
10336,calm,fear,2,1
10337,calm,fear,2,1
10340,calm,anger,2,0
10342,calm,fear,2,1
10343,calm,anger,2,0
10345,calm,anger,2,0
10347,calm,fear,2,1
10348,calm,anger,2,0
10349,calm,fear,2,1
10350,calm,surprise,2,3
10355,calm,anger,2,0
10356,calm,anger,2,0
10362,calm,fear,2,1
10364,calm,anger,2,0
10366,calm,fear,2,1
10368,calm,fear,2,1
10369,calm,anger,2,0
10371,calm,anger,2,0
10372,calm,anger,2,0
10374,calm,fear,2,1
10375,calm,fear,2,1
10378,calm,surprise,2,3
10379,calm,anger,2,0
10382,calm,surprise,2,3
10383,calm,anger,2,0
10384,calm,anger,2,0
10387,calm,anger,2,0
10388,calm,fear,2,1
10391,calm,fear,2,1
10392,calm,anger,2,0
10393,calm,surprise,2,3
10396,calm,anger,2,0
10397,calm,anger,2,0
10399,calm,anger,2,0
10402,calm,anger,2,0
10405,calm,anger,2,0
10406,calm,anger,2,0
10408,calm,fear,2,1
10409,calm,anger,2,0
10412,calm,fear,2,1
10413,calm,anger,2,0
10415,calm,anger,2,0
10417,calm,anger,2,0
10418,calm,anger,2,0
10419,calm,anger,2,0
10421,calm,anger,2,0
10422,calm,surprise,2,3
10424,calm,anger,2,0
10426,calm,anger,2,0
10429,calm,fear,2,1
10431,calm,fear,2,1
10436,calm,fear,2,1
10437,calm,fear,2,1
10438,calm,surprise,2,3
10439,calm,anger,2,0
10440,calm,fear,2,1
10442,calm,fear,2,1
10445,calm,fear,2,1
10446,calm,fear,2,1
10448,calm,anger,2,0
10450,calm,anger,2,0
10453,calm,fear,2,1
10455,calm,fear,2,1
10456,calm,anger,2,0
10459,calm,fear,2,1
10462,calm,anger,2,0
10464,calm,anger,2,0
10467,calm,anger,2,0
10470,calm,anger,2,0
10483,calm,anger,2,0
10484,calm,anger,2,0
10485,calm,fear,2,1
10491,calm,anger,2,0
10492,calm,anger,2,0
10493,calm,fear,2,1
10495,calm,fear,2,1
10496,calm,anger,2,0
10499,calm,fear,2,1
10501,calm,anger,2,0
10503,calm,anger,2,0
10504,calm,fear,2,1
10506,calm,fear,2,1
10507,calm,surprise,2,3
10511,calm,anger,2,0
10512,calm,anger,2,0
10514,calm,anger,2,0
10515,calm,anger,2,0
10517,calm,fear,2,1
10519,calm,fear,2,1
10520,calm,anger,2,0
10524,calm,anger,2,0
10525,calm,fear,2,1
10526,calm,fear,2,1
10527,calm,anger,2,0
10529,calm,anger,2,0
10530,calm,anger,2,0
10531,calm,anger,2,0
10532,calm,anger,2,0
10539,calm,anger,2,0
10541,calm,fear,2,1
10543,calm,anger,2,0
10544,calm,anger,2,0
10545,calm,anger,2,0
10548,calm,anger,2,0
10549,calm,surprise,2,3
10550,calm,fear,2,1
10552,calm,anger,2,0
10554,calm,fear,2,1
10556,calm,anger,2,0
10559,calm,anger,2,0
10562,calm,fear,2,1
10563,calm,anger,2,0
10564,calm,anger,2,0
10566,calm,anger,2,0
10569,calm,anger,2,0
10570,calm,fear,2,1
10571,calm,fear,2,1
10576,calm,anger,2,0
10578,calm,anger,2,0
10580,calm,anger,2,0
10583,calm,fear,2,1
10585,calm,fear,2,1
10587,calm,surprise,2,3
10588,calm,surprise,2,3
10589,calm,fear,2,1
10590,calm,fear,2,1
10592,calm,anger,2,0
10593,calm,fear,2,1
10598,calm,fear,2,1
10599,calm,anger,2,0
10600,calm,fear,2,1
10603,calm,surprise,2,3
10605,calm,anger,2,0
10610,calm,anger,2,0
10613,calm,anger,2,0
10616,calm,anger,2,0
10619,calm,anger,2,0
10620,calm,anger,2,0
10624,calm,anger,2,0
10625,calm,anger,2,0
10627,calm,fear,2,1
10628,calm,anger,2,0
10631,calm,anger,2,0
10632,calm,surprise,2,3
10633,calm,anger,2,0
10636,calm,fear,2,1
10637,calm,anger,2,0
10638,calm,anger,2,0
10639,calm,fear,2,1
10641,calm,anger,2,0
10642,calm,anger,2,0
10645,calm,fear,2,1
10647,calm,anger,2,0
10648,calm,fear,2,1
10649,calm,surprise,2,3
10650,calm,anger,2,0
10652,calm,anger,2,0
10655,calm,fear,2,1
10656,calm,surprise,2,3
10658,calm,anger,2,0
10661,calm,anger,2,0
10662,calm,fear,2,1
10664,calm,anger,2,0
10669,calm,anger,2,0
10675,calm,anger,2,0
10678,calm,fear,2,1
10679,calm,anger,2,0
10681,calm,anger,2,0
10682,calm,anger,2,0
10683,calm,anger,2,0
10684,calm,fear,2,1
10685,calm,surprise,2,3
10686,calm,anger,2,0
10687,calm,anger,2,0
10688,calm,fear,2,1
10689,calm,anger,2,0
10690,calm,anger,2,0
10691,calm,fear,2,1
10692,calm,anger,2,0
10693,calm,anger,2,0
10696,calm,anger,2,0
10697,calm,anger,2,0
10698,calm,anger,2,0
10702,calm,anger,2,0
10704,calm,anger,2,0
10705,calm,anger,2,0
10708,calm,anger,2,0
10709,calm,surprise,2,3
10710,calm,fear,2,1
10712,calm,anger,2,0
10713,calm,fear,2,1
10714,calm,anger,2,0
10717,calm,anger,2,0
10718,calm,anger,2,0
10721,calm,fear,2,1
10722,calm,anger,2,0
10723,calm,anger,2,0
10725,calm,fear,2,1
10727,calm,anger,2,0
10728,calm,fear,2,1
10729,calm,anger,2,0
10731,calm,surprise,2,3
10732,calm,anger,2,0
10734,calm,fear,2,1
10735,calm,surprise,2,3
10736,calm,fear,2,1
10737,calm,anger,2,0
10740,calm,anger,2,0
10741,calm,anger,2,0
10745,calm,anger,2,0
10751,calm,anger,2,0
10752,calm,fear,2,1
10753,calm,anger,2,0
10754,calm,fear,2,1
10756,calm,anger,2,0
10758,calm,fear,2,1
10759,calm,anger,2,0
10765,calm,anger,2,0
10766,calm,anger,2,0
10767,calm,anger,2,0
10768,calm,anger,2,0
10769,calm,fear,2,1
10770,calm,anger,2,0
10771,calm,anger,2,0
10773,calm,anger,2,0
10774,calm,anger,2,0
10779,calm,anger,2,0
10781,calm,anger,2,0
10787,calm,fear,2,1
10790,calm,anger,2,0
10798,calm,fear,2,1
10800,calm,surprise,2,3
10801,calm,fear,2,1
10803,calm,anger,2,0
10804,calm,anger,2,0
10806,calm,fear,2,1
10808,calm,anger,2,0
10810,calm,fear,2,1
10811,calm,fear,2,1
10812,calm,anger,2,0
10815,calm,anger,2,0
10816,calm,anger,2,0
10818,calm,anger,2,0
10819,calm,fear,2,1
10821,calm,fear,2,1
10824,calm,anger,2,0
10827,calm,fear,2,1
10829,calm,anger,2,0
10830,calm,anger,2,0
10831,calm,fear,2,1
10832,calm,anger,2,0
10835,calm,anger,2,0
10836,calm,anger,2,0
10840,calm,anger,2,0
10842,calm,anger,2,0
10844,calm,anger,2,0
10846,calm,fear,2,1
10847,calm,anger,2,0
10848,calm,anger,2,0
10850,calm,fear,2,1
10851,calm,fear,2,1
10857,calm,anger,2,0
10858,calm,fear,2,1
10863,calm,anger,2,0
10865,calm,anger,2,0
10866,calm,fear,2,1
10871,calm,fear,2,1
10872,calm,anger,2,0
10873,calm,anger,2,0
10874,calm,fear,2,1
10876,calm,fear,2,1
10877,calm,anger,2,0
10880,calm,fear,2,1
10883,calm,anger,2,0
10884,calm,anger,2,0
10885,calm,fear,2,1
10886,calm,anger,2,0
10889,calm,anger,2,0
10893,calm,fear,2,1
10895,calm,surprise,2,3
10896,calm,anger,2,0
10897,calm,anger,2,0
10898,calm,anger,2,0
10901,calm,fear,2,1
10902,calm,anger,2,0
10906,calm,anger,2,0
10908,calm,anger,2,0
10910,calm,anger,2,0
10911,calm,anger,2,0
10912,calm,anger,2,0
10913,calm,anger,2,0
10915,calm,anger,2,0
10916,calm,anger,2,0
10920,calm,anger,2,0
10921,calm,anger,2,0
10924,calm,surprise,2,3
10925,calm,anger,2,0
10927,calm,fear,2,1
10928,calm,anger,2,0
10929,calm,fear,2,1
10933,calm,anger,2,0
10934,calm,fear,2,1
10939,calm,anger,2,0
10940,calm,fear,2,1
10941,calm,anger,2,0
10943,calm,fear,2,1
10949,calm,surprise,2,3
10950,calm,anger,2,0
10953,calm,fear,2,1
10954,calm,fear,2,1
10956,calm,surprise,2,3
10960,calm,anger,2,0
10962,calm,anger,2,0
10963,calm,fear,2,1
10964,calm,fear,2,1
10965,calm,anger,2,0
10970,calm,anger,2,0
10973,calm,anger,2,0
10978,calm,fear,2,1
10981,calm,anger,2,0
10982,calm,anger,2,0
10986,calm,anger,2,0
10987,calm,surprise,2,3
10989,calm,surprise,2,3
10990,calm,anger,2,0
10991,calm,anger,2,0
10993,calm,anger,2,0
10994,calm,anger,2,0
10996,calm,anger,2,0
10998,calm,fear,2,1
11001,calm,anger,2,0
11008,calm,anger,2,0
11009,calm,anger,2,0
11010,calm,fear,2,1
11012,calm,anger,2,0
11014,calm,anger,2,0
11019,calm,fear,2,1
11020,calm,fear,2,1
11021,calm,anger,2,0
11027,calm,fear,2,1
11028,calm,fear,2,1
11029,calm,surprise,2,3
11031,calm,fear,2,1
11032,calm,anger,2,0
11033,calm,anger,2,0
11034,calm,anger,2,0
11036,calm,surprise,2,3
11037,calm,anger,2,0
11038,calm,fear,2,1
11041,calm,anger,2,0
11045,calm,anger,2,0
11046,calm,anger,2,0
11049,calm,anger,2,0
11050,calm,anger,2,0
11054,calm,anger,2,0
11058,calm,anger,2,0
11059,calm,fear,2,1
11064,calm,anger,2,0
11066,calm,anger,2,0
11071,calm,anger,2,0
11073,calm,anger,2,0
11074,calm,anger,2,0
11076,calm,fear,2,1
11077,calm,anger,2,0
11078,calm,anger,2,0
11081,calm,anger,2,0
11084,calm,fear,2,1
11089,calm,anger,2,0
11090,calm,fear,2,1
11094,calm,fear,2,1
11095,calm,fear,2,1
11096,calm,anger,2,0
11097,calm,fear,2,1
11098,calm,anger,2,0
11099,calm,anger,2,0
11100,calm,anger,2,0
11102,calm,anger,2,0
11106,calm,fear,2,1
11109,calm,fear,2,1
11115,calm,surprise,2,3
11119,calm,anger,2,0
11120,calm,anger,2,0
11121,calm,anger,2,0
11123,calm,anger,2,0
11124,calm,fear,2,1
11126,calm,anger,2,0
11128,calm,anger,2,0
11129,calm,anger,2,0
11131,calm,anger,2,0
11132,calm,anger,2,0
11133,calm,anger,2,0
11135,calm,fear,2,1
11136,calm,anger,2,0
11140,calm,fear,2,1
11143,calm,fear,2,1
11145,calm,anger,2,0
11146,calm,anger,2,0
11147,calm,anger,2,0
11151,calm,surprise,2,3
11156,calm,anger,2,0
11157,calm,fear,2,1
11158,calm,anger,2,0
11160,calm,surprise,2,3
11162,calm,fear,2,1
11166,calm,surprise,2,3
11167,calm,anger,2,0
11168,calm,fear,2,1
11173,calm,fear,2,1
11177,calm,anger,2,0
11178,calm,fear,2,1
11180,calm,anger,2,0
11181,calm,anger,2,0
11182,calm,fear,2,1
11183,calm,anger,2,0
11184,calm,fear,2,1
11189,calm,anger,2,0
11191,calm,anger,2,0
11193,calm,anger,2,0
11197,calm,fear,2,1
11198,calm,anger,2,0
11200,calm,anger,2,0
11202,calm,fear,2,1
11203,calm,anger,2,0
11205,calm,fear,2,1
11206,calm,fear,2,1
11208,calm,anger,2,0
11210,calm,fear,2,1
11214,calm,fear,2,1
11215,calm,surprise,2,3
11216,calm,anger,2,0
11221,calm,fear,2,1
11222,calm,fear,2,1
11225,calm,fear,2,1
11227,calm,anger,2,0
11230,calm,fear,2,1
11235,calm,anger,2,0
11238,calm,anger,2,0
11242,calm,anger,2,0
11245,calm,fear,2,1
11248,calm,fear,2,1
11249,calm,surprise,2,3
11250,calm,anger,2,0
11252,calm,surprise,2,3
11253,calm,fear,2,1
11259,calm,anger,2,0
11265,calm,surprise,2,3
11266,calm,anger,2,0
11267,calm,fear,2,1
11271,calm,anger,2,0
11274,calm,fear,2,1
11275,calm,anger,2,0
11277,calm,surprise,2,3
11278,calm,anger,2,0
11280,calm,anger,2,0
11283,calm,anger,2,0
11284,calm,fear,2,1
11287,calm,fear,2,1
11293,calm,anger,2,0
11294,calm,anger,2,0
11295,calm,anger,2,0
11296,calm,anger,2,0
11298,calm,anger,2,0
11299,calm,fear,2,1
11300,calm,anger,2,0
11302,calm,anger,2,0
11305,calm,anger,2,0
11309,calm,anger,2,0
11310,calm,anger,2,0
11314,calm,anger,2,0
11317,calm,surprise,2,3
11318,calm,anger,2,0
11320,calm,anger,2,0
11322,calm,anger,2,0
11323,calm,fear,2,1
11324,calm,fear,2,1
11325,calm,anger,2,0
11328,calm,anger,2,0
11331,calm,anger,2,0
11332,calm,anger,2,0
11334,calm,fear,2,1
11335,calm,fear,2,1
11336,calm,anger,2,0
11337,calm,fear,2,1
11338,calm,fear,2,1
11340,calm,fear,2,1
11341,calm,anger,2,0
11344,calm,fear,2,1
11345,calm,anger,2,0
11347,calm,surprise,2,3
11348,calm,anger,2,0
11353,calm,surprise,2,3
11354,calm,anger,2,0
11359,calm,fear,2,1
11361,calm,fear,2,1
11363,calm,anger,2,0
11364,calm,fear,2,1
11365,calm,anger,2,0
11366,calm,anger,2,0
11367,calm,surprise,2,3
11375,calm,anger,2,0
11376,calm,anger,2,0
11382,calm,anger,2,0
11385,calm,fear,2,1
11386,calm,anger,2,0
11390,calm,anger,2,0
11391,calm,anger,2,0
11392,calm,anger,2,0
11393,calm,anger,2,0
11398,calm,anger,2,0
11403,calm,surprise,2,3
11404,calm,fear,2,1
11408,calm,fear,2,1
11410,calm,anger,2,0
11411,calm,fear,2,1
11412,calm,anger,2,0
11413,calm,anger,2,0
11421,calm,anger,2,0
11422,calm,anger,2,0
11423,calm,anger,2,0
11425,calm,fear,2,1
11427,calm,anger,2,0
11429,calm,anger,2,0
11430,calm,fear,2,1
11432,calm,anger,2,0
11433,calm,anger,2,0
11434,calm,anger,2,0
11436,calm,anger,2,0
11438,calm,anger,2,0
11439,calm,fear,2,1
11445,calm,fear,2,1
11447,calm,fear,2,1
11449,calm,anger,2,0
11450,calm,anger,2,0
11453,calm,anger,2,0
11454,calm,anger,2,0
11455,calm,anger,2,0
11456,calm,anger,2,0
11458,calm,anger,2,0
11459,calm,fear,2,1
11461,calm,anger,2,0
11462,calm,fear,2,1
11465,calm,fear,2,1
11471,calm,anger,2,0
11473,calm,surprise,2,3
11476,calm,anger,2,0
11479,calm,anger,2,0
11482,calm,anger,2,0
11483,calm,anger,2,0
11485,calm,anger,2,0
11489,calm,anger,2,0
11490,calm,anger,2,0
11492,calm,fear,2,1
11493,calm,anger,2,0
11495,calm,fear,2,1
11496,calm,anger,2,0
11497,calm,anger,2,0
11503,calm,surprise,2,3
11505,calm,anger,2,0
11506,calm,fear,2,1
11507,calm,anger,2,0
11511,calm,fear,2,1
11513,calm,fear,2,1
11514,calm,fear,2,1
11519,calm,anger,2,0
11520,calm,anger,2,0
11521,calm,fear,2,1
11522,calm,anger,2,0
11523,calm,fear,2,1
11526,calm,anger,2,0
11527,calm,anger,2,0
11530,calm,anger,2,0
11531,calm,anger,2,0
11532,calm,anger,2,0
11538,calm,anger,2,0
11543,calm,anger,2,0
11544,calm,fear,2,1
11545,calm,anger,2,0
11546,calm,anger,2,0
11547,calm,surprise,2,3
11548,calm,fear,2,1
11549,calm,anger,2,0
11551,calm,anger,2,0
11553,calm,surprise,2,3
11555,calm,anger,2,0
11557,calm,anger,2,0
11559,calm,anger,2,0
11560,calm,fear,2,1
11561,calm,fear,2,1
11565,calm,fear,2,1
11566,calm,fear,2,1
11567,calm,surprise,2,3
11568,calm,surprise,2,3
11572,calm,surprise,2,3
11573,calm,anger,2,0
11574,calm,anger,2,0
11575,calm,anger,2,0
11578,calm,surprise,2,3
11581,calm,anger,2,0
11582,calm,fear,2,1
11583,calm,fear,2,1
11584,calm,anger,2,0
11586,calm,anger,2,0
11587,calm,anger,2,0
11590,calm,fear,2,1
11592,calm,anger,2,0
11593,calm,anger,2,0
11594,calm,fear,2,1
11597,calm,anger,2,0
11598,calm,anger,2,0
11606,calm,surprise,2,3
11609,calm,anger,2,0
11611,calm,fear,2,1
11613,calm,anger,2,0
11615,calm,anger,2,0
11616,calm,anger,2,0
11617,calm,fear,2,1
11618,calm,surprise,2,3
11621,calm,surprise,2,3
11626,calm,anger,2,0
11627,calm,anger,2,0
11628,calm,anger,2,0
11629,calm,fear,2,1
11631,calm,anger,2,0
11632,calm,anger,2,0
11635,calm,fear,2,1
11636,calm,anger,2,0
11637,calm,anger,2,0
11643,calm,anger,2,0
11644,calm,anger,2,0
11645,calm,anger,2,0
11653,calm,fear,2,1
11654,calm,fear,2,1
11655,calm,anger,2,0
11659,calm,fear,2,1
11661,calm,anger,2,0
11666,calm,fear,2,1
11667,calm,fear,2,1
11668,calm,anger,2,0
11669,calm,anger,2,0
11670,calm,anger,2,0
11671,calm,anger,2,0
11675,calm,fear,2,1
11677,calm,anger,2,0
11680,calm,anger,2,0
11682,calm,fear,2,1
11683,calm,fear,2,1
11685,calm,fear,2,1
11690,calm,anger,2,0
11691,calm,anger,2,0
11692,calm,anger,2,0
11693,calm,anger,2,0
11694,calm,anger,2,0
11695,calm,anger,2,0
11696,calm,anger,2,0
11697,calm,fear,2,1
11698,calm,anger,2,0
11699,calm,anger,2,0
11700,calm,anger,2,0
11701,calm,anger,2,0
11702,calm,anger,2,0
11704,calm,anger,2,0
11705,calm,anger,2,0
11707,calm,anger,2,0
11708,calm,fear,2,1
11709,calm,fear,2,1
11712,calm,fear,2,1
11716,calm,fear,2,1
11719,calm,surprise,2,3
11721,calm,anger,2,0
11723,calm,surprise,2,3
11726,calm,fear,2,1
11728,calm,anger,2,0
11729,calm,fear,2,1
11731,calm,fear,2,1
11734,calm,fear,2,1
11735,calm,anger,2,0
11739,calm,anger,2,0
11740,calm,anger,2,0
11742,calm,anger,2,0
11743,calm,anger,2,0
11744,calm,anger,2,0
11749,calm,anger,2,0
11753,calm,anger,2,0
11755,calm,anger,2,0
11757,calm,surprise,2,3
11761,calm,anger,2,0
11763,calm,anger,2,0
11764,calm,surprise,2,3
11769,calm,anger,2,0
11770,calm,anger,2,0
11774,calm,anger,2,0
11776,calm,fear,2,1
11777,calm,anger,2,0
11778,calm,anger,2,0
11779,calm,anger,2,0
11780,calm,anger,2,0
11782,calm,anger,2,0
11784,calm,anger,2,0
11790,calm,anger,2,0
11791,calm,anger,2,0
11794,calm,anger,2,0
11795,calm,anger,2,0
11796,calm,anger,2,0
11798,calm,fear,2,1
11800,calm,fear,2,1
11801,calm,anger,2,0
11803,calm,anger,2,0
11807,calm,anger,2,0
11808,calm,anger,2,0
11810,calm,fear,2,1
11811,calm,fear,2,1
11812,calm,anger,2,0
11816,calm,fear,2,1
11817,calm,anger,2,0
11818,calm,anger,2,0
11820,calm,fear,2,1
11824,calm,anger,2,0
11825,calm,fear,2,1
11827,calm,fear,2,1
11830,calm,fear,2,1
11831,calm,anger,2,0
11833,calm,fear,2,1
11836,calm,surprise,2,3
11840,calm,fear,2,1
11841,calm,fear,2,1
11842,calm,fear,2,1
11843,calm,anger,2,0
11845,calm,anger,2,0
11847,calm,fear,2,1
11848,calm,fear,2,1
11849,calm,anger,2,0
11850,calm,fear,2,1
11853,calm,anger,2,0
11855,calm,anger,2,0
11856,calm,anger,2,0
11860,calm,fear,2,1
11862,calm,anger,2,0
11863,calm,anger,2,0
11864,calm,fear,2,1
11865,calm,anger,2,0
11866,calm,surprise,2,3
11868,calm,anger,2,0
11869,calm,fear,2,1
11870,calm,fear,2,1
11872,calm,anger,2,0
11875,calm,anger,2,0
11876,calm,fear,2,1
11879,calm,anger,2,0
11882,calm,anger,2,0
11883,calm,anger,2,0
11885,calm,fear,2,1
11888,calm,anger,2,0
11889,calm,fear,2,1
11890,calm,anger,2,0
11891,calm,fear,2,1
11896,calm,anger,2,0
11897,calm,fear,2,1
11898,calm,surprise,2,3
11899,calm,anger,2,0
11902,calm,anger,2,0
11905,calm,anger,2,0
11910,calm,anger,2,0
11912,calm,fear,2,1
11913,calm,fear,2,1
11916,calm,fear,2,1
11917,calm,surprise,2,3
11918,calm,fear,2,1
11919,calm,anger,2,0
11920,calm,fear,2,1
11921,calm,anger,2,0
11922,calm,anger,2,0
11925,calm,anger,2,0
11926,calm,anger,2,0
11927,calm,surprise,2,3
11930,calm,surprise,2,3
11931,calm,fear,2,1
11937,calm,anger,2,0
11940,calm,surprise,2,3
11943,calm,anger,2,0
11946,calm,anger,2,0
11948,calm,fear,2,1
11950,calm,anger,2,0
11952,calm,anger,2,0
11953,calm,fear,2,1
11957,calm,surprise,2,3
11958,calm,fear,2,1
11961,calm,anger,2,0
11962,calm,anger,2,0
11963,calm,anger,2,0
11966,calm,anger,2,0
11969,calm,fear,2,1
11971,calm,fear,2,1
11973,calm,anger,2,0
11974,calm,surprise,2,3
11975,calm,fear,2,1
11976,calm,anger,2,0
11978,calm,anger,2,0
11981,calm,anger,2,0
11987,calm,fear,2,1
11988,calm,fear,2,1
11993,calm,anger,2,0
11994,calm,anger,2,0
12000,calm,anger,2,0
12002,calm,surprise,2,3
12004,calm,anger,2,0
12006,calm,anger,2,0
12007,calm,fear,2,1
12008,calm,fear,2,1
12009,calm,anger,2,0
12013,calm,anger,2,0
12014,calm,surprise,2,3
12020,calm,anger,2,0
12023,calm,anger,2,0
12026,calm,anger,2,0
12028,calm,anger,2,0
12029,calm,fear,2,1
12030,calm,anger,2,0
12032,calm,anger,2,0
12037,calm,anger,2,0
12039,calm,fear,2,1
12040,calm,anger,2,0
12041,calm,anger,2,0
12042,calm,anger,2,0
12044,calm,fear,2,1
12045,calm,anger,2,0
12046,calm,fear,2,1
12047,calm,fear,2,1
12048,calm,fear,2,1
12050,calm,fear,2,1
12051,calm,anger,2,0
12052,calm,anger,2,0
12057,calm,fear,2,1
12060,calm,fear,2,1
12063,calm,anger,2,0
12065,calm,anger,2,0
12066,calm,surprise,2,3
12068,calm,anger,2,0
12071,calm,fear,2,1
12077,calm,anger,2,0
12081,calm,anger,2,0
12082,calm,anger,2,0
12083,calm,surprise,2,3
12084,calm,anger,2,0
12085,calm,fear,2,1
12087,calm,anger,2,0
12088,calm,anger,2,0
12089,calm,fear,2,1
12091,calm,fear,2,1
12093,calm,anger,2,0
12095,calm,anger,2,0
12096,calm,anger,2,0
12103,calm,fear,2,1
12106,calm,anger,2,0
12107,calm,anger,2,0
12112,calm,anger,2,0
12114,calm,anger,2,0
12115,calm,anger,2,0
12116,calm,anger,2,0
12117,calm,fear,2,1
12119,calm,anger,2,0
12120,calm,anger,2,0
12121,calm,fear,2,1
12123,calm,surprise,2,3
12125,calm,anger,2,0
12126,calm,anger,2,0
12127,calm,anger,2,0
